id,listing_url,name,picture_url,host_name,host_response_rate,host_is_superhost,host_has_profile_pic,host_thumbnail_url,host_picture_url,neighbourhood,property_type,bedrooms,bathrooms,price,weekly_price,monthly_price,availability_365,longitude,latitude,number_of_reviews,review_scores_rating,reviews_per_month
4639434,https://www.airbnb.com/rooms/4639434,Private Bed & Bath w/ Walk Score 99,https://a0.muscache.com/im/pictures/62414721/d83d031c_original.jpg?aki_policy=large,Hani,100%,t,t,https://a0.muscache.com/im/pictures/26119a39-2e00-4b23-a193-d1866b49e24d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/26119a39-2e00-4b23-a193-d1866b49e24d.jpg?aki_policy=profile_x_medium,Duboce Triangle,Apartment,1,1,130.00,725.00,2700.00,7,-122.4344994,37.76428164,75,97,1.68
4650391,https://www.airbnb.com/rooms/4650391,Venetian Room in San Francisco,https://a0.muscache.com/im/pictures/59265012/1455b978_original.jpg?aki_policy=large,Annria,100%,t,t,https://a0.muscache.com/im/pictures/3a94dab3-c8ae-41e4-9d1f-5b0cc40218ae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/3a94dab3-c8ae-41e4-9d1f-5b0cc40218ae.jpg?aki_policy=profile_x_medium,Excelsior,House,1,1,70.00,857.00,3024.00,320,-122.4286074,37.72643568,90,98,2.06
4653022,https://www.airbnb.com/rooms/4653022,Great Rm in A Happy House San Fran,https://a0.muscache.com/im/pictures/58445778/0c917995_original.jpg?aki_policy=large,Carla,100%,t,t,https://a0.muscache.com/im/users/1620468/profile_pic/1326869948/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1620468/profile_pic/1326869948/original.jpg?aki_policy=profile_x_medium,Bayview,House,1,1.5,62.00,875.00,1325.00,228,-122.3919795,37.73416169,30,97,0.71
4653332,https://www.airbnb.com/rooms/4653332,Sunny 1BR Apt in Noe w/ parking,https://a0.muscache.com/im/pictures/59958661/d27368f1_original.jpg?aki_policy=large,Nathan,,f,t,https://a0.muscache.com/im/users/4237211/profile_pic/1416796773/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4237211/profile_pic/1416796773/original.jpg?aki_policy=profile_x_medium,Noe Valley,Apartment,1,1,160.00,,,0,-122.4294179,37.74310857,10,96,0.23
4654218,https://www.airbnb.com/rooms/4654218,Private furnished room with a great view,https://a0.muscache.com/im/pictures/95c47a1a-f4e4-4f98-823c-f83f2983afb6.jpg?aki_policy=large,Julian (Jack),100%,t,t,https://a0.muscache.com/im/pictures/c3efd901-c070-4068-994b-dedf69a193b0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/c3efd901-c070-4068-994b-dedf69a193b0.jpg?aki_policy=profile_x_medium,Excelsior,House,1,1.5,59.00,434.00,1533.00,0,-122.4333719,37.72593023,107,99,2.95
4654737,https://www.airbnb.com/rooms/4654737,BEST LOCATION + GARAGE - 2 Bedroom Marina Flat,https://a0.muscache.com/im/pictures/60418926/a5a47ccd_original.jpg?aki_policy=large,Dmitriy & Nidhi,100%,t,t,https://a0.muscache.com/im/users/22951039/profile_pic/1422126281/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22951039/profile_pic/1422126281/original.jpg?aki_policy=profile_x_medium,Marina,Apartment,2,1.5,299.00,2550.00,,33,-122.4390813,37.80097733,86,93,1.95
4663060,https://www.airbnb.com/rooms/4663060,Peaceful Noe Valley private unit near everything,https://a0.muscache.com/im/pictures/2f69db8f-6272-44b4-9979-b6436787a377.jpg?aki_policy=large,Mark,100%,t,t,https://a0.muscache.com/im/pictures/1caac56a-09b5-4024-9a57-c4ed20755d26.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1caac56a-09b5-4024-9a57-c4ed20755d26.jpg?aki_policy=profile_x_medium,Noe Valley,Guest suite,1,1,140.00,975.00,,116,-122.4313357,37.74471278,242,95,5.39
4663132,https://www.airbnb.com/rooms/4663132,Zen Noe Valley 3+ Bedroom Home w/ Dramatic Views,https://a0.muscache.com/im/pictures/0d33ff14-dda5-4e0e-9714-12e3a7bdaeb6.jpg?aki_policy=large,Mark,100%,t,t,https://a0.muscache.com/im/pictures/1caac56a-09b5-4024-9a57-c4ed20755d26.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1caac56a-09b5-4024-9a57-c4ed20755d26.jpg?aki_policy=profile_x_medium,Noe Valley,House,3,2.5,575.00,3750.00,,187,-122.432745,37.74497791,15,97,0.33
4668872,https://www.airbnb.com/rooms/4668872,"Jr 1 Bedroom, Amenities Included, Heart of Mission",https://a0.muscache.com/im/pictures/65511625/1166dfdb_original.jpg?aki_policy=large,Doris,100%,t,t,https://a0.muscache.com/im/users/24153978/profile_pic/1416940169/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24153978/profile_pic/1416940169/original.jpg?aki_policy=profile_x_medium,Mission District,In-law,1,1,99.00,,3000.00,138,-122.4225139,37.76500819,14,81,0.33
4670847,https://www.airbnb.com/rooms/4670847,Dorm Beds @ Social SF Hostel #5,https://a0.muscache.com/im/pictures/d78ceedd-ce90-41e8-b37c-175354a28858.jpg?aki_policy=large,Sarah,100%,f,t,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Bed and breakfast,1,0,38.00,300.00,,59,-122.4040845,37.79892025,167,92,3.8
4678599,https://www.airbnb.com/rooms/4678599,"Sunny Victorian House, Kids Welcome, Clean, Modern",https://a0.muscache.com/im/pictures/59132375/9b45278e_original.jpg?aki_policy=large,Cooper,100%,f,t,https://a0.muscache.com/im/users/3092240/profile_pic/1343583811/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3092240/profile_pic/1343583811/original.jpg?aki_policy=profile_x_medium,Noe Valley,House,3,2,195.00,1649.00,,7,-122.4394747,37.74951021,10,100,0.32
4688930,https://www.airbnb.com/rooms/4688930,Modern remodel + period charm,https://a0.muscache.com/im/pictures/4eb70114-08d0-43b3-a776-8118fcd1d3d9.jpg?aki_policy=large,Nathan,100%,f,t,https://a0.muscache.com/im/pictures/user/17b9e893-89c9-4ade-9e36-bde9d90d80b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/17b9e893-89c9-4ade-9e36-bde9d90d80b2.jpg?aki_policy=profile_x_medium,Richmond District,Apartment,2,1,200.00,,,0,-122.4941808,37.7808314,20,100,0.51
4695477,https://www.airbnb.com/rooms/4695477,Private Garden Studio near UCSF,https://a0.muscache.com/im/pictures/62578001/38e8018f_original.jpg?aki_policy=large,Maria,100%,t,t,https://a0.muscache.com/im/users/8812791/profile_pic/1412027210/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8812791/profile_pic/1412027210/original.jpg?aki_policy=profile_x_medium,Cole Valley,Guesthouse,1,1,139.00,,,16,-122.4517365,37.76611756,144,97,3.32
4701489,https://www.airbnb.com/rooms/4701489,SF Hotel Studio: Union Square Gem!,https://a0.muscache.com/im/pictures/59034906/c0b1c7a4_original.jpg?aki_policy=large,Jennifer,99%,f,t,https://a0.muscache.com/im/users/22267033/profile_pic/1417271988/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22267033/profile_pic/1417271988/original.jpg?aki_policy=profile_x_medium,Downtown,Serviced apartment,0,1,249.00,,,352,-122.4093389,37.78738647,35,98,0.81
4710280,https://www.airbnb.com/rooms/4710280,Private patio & hilltop views,https://a0.muscache.com/im/pictures/61185441/4ae7f97c_original.jpg?aki_policy=large,Anthony,100%,t,t,https://a0.muscache.com/im/pictures/user/791f8a01-346a-455b-b8e2-32b7e95807da.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/791f8a01-346a-455b-b8e2-32b7e95807da.jpg?aki_policy=profile_x_medium,Bernal Heights,Guest suite,1,1,185.00,1100.00,4000.00,269,-122.4163931,37.74325405,196,98,4.43
4718531,https://www.airbnb.com/rooms/4718531,Beautiful Little Room in Victorian,https://a0.muscache.com/im/pictures/59996911/a3ec7694_original.jpg?aki_policy=large,Mike,100%,t,t,https://a0.muscache.com/im/users/4271298/profile_pic/1413240378/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4271298/profile_pic/1413240378/original.jpg?aki_policy=profile_x_medium,Alamo Square,House,1,1,110.00,675.00,,125,-122.431235,37.77836156,262,99,5.93
4718629,https://www.airbnb.com/rooms/4718629,Great private bed with private bath 2 blks from OB,https://a0.muscache.com/im/pictures/61204070/758513bc_original.jpg?aki_policy=large,Josh,100%,t,t,https://a0.muscache.com/im/pictures/6b7989bb-a78d-4723-866f-012d42230cf4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/6b7989bb-a78d-4723-866f-012d42230cf4.jpg?aki_policy=profile_x_medium,Outer Sunset,Guest suite,1,1,100.00,,,26,-122.5063214,37.74825034,70,96,6.6
4718898,https://www.airbnb.com/rooms/4718898,Spacious 1 bedroom with Loft Office,https://a0.muscache.com/im/pictures/59243303/e857e5eb_original.jpg?aki_policy=large,Angela,97%,f,t,https://a0.muscache.com/im/users/24157036/profile_pic/1416946586/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24157036/profile_pic/1416946586/original.jpg?aki_policy=profile_x_medium,SoMa,Apartment,1,1,230.00,1250.00,4300.00,314,-122.4215184,37.77079269,5,96,0.13
4719139,https://www.airbnb.com/rooms/4719139,North Beach Single Family Home,https://a0.muscache.com/im/pictures/59245487/f0ee2e57_original.jpg?aki_policy=large,Angela,97%,f,t,https://a0.muscache.com/im/users/24157036/profile_pic/1416946586/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24157036/profile_pic/1416946586/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Condominium,1,1,301.00,1750.00,5300.00,342,-122.4067847,37.80218489,10,100,0.23
4720512,https://www.airbnb.com/rooms/4720512,The Bronze -- Upscale Private Room in Hayes Valley,https://a0.muscache.com/im/pictures/e3731694-f222-41df-a895-3c755050adb5.jpg?aki_policy=large,Jose,96%,t,t,https://a0.muscache.com/im/pictures/bbf29f40-6968-44f2-b42b-b6e68084dab3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/bbf29f40-6968-44f2-b42b-b6e68084dab3.jpg?aki_policy=profile_x_medium,Lower Haight,Apartment,1,2,99.00,550.00,2100.00,20,-122.4291925,37.7737717,118,95,2.7
4748287,https://www.airbnb.com/rooms/4748287,BEDROOM (middle of 3) Oct. 8th--->,https://a0.muscache.com/im/pictures/a37e5cce-9995-4130-aa23-fafcf063bf6c.jpg?aki_policy=large,Ken,100%,f,t,https://a0.muscache.com/im/pictures/80b7880e-ff87-43c7-ab73-2728a2e51701.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/80b7880e-ff87-43c7-ab73-2728a2e51701.jpg?aki_policy=profile_x_medium,Mission District,House,1,1,63.00,,,302,-122.409218,37.7565266,31,97,0.78
4753566,https://www.airbnb.com/rooms/4753566,Apt on the Hill,https://a0.muscache.com/im/pictures/59667198/5013f773_original.jpg?aki_policy=large,Shane,,f,t,https://a0.muscache.com/im/users/24527225/profile_pic/1417822692/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24527225/profile_pic/1417822692/original.jpg?aki_policy=profile_x_medium,Potrero Hill,Apartment,1,1,240.00,,,0,-122.3991434,37.75651877,1,100,0.13
4754285,https://www.airbnb.com/rooms/4754285,Lovely Central 2 BR MISSION Apt WALK TO EVERYTHING,https://a0.muscache.com/im/pictures/59677484/bb1f494e_original.jpg?aki_policy=large,Rebecca,100%,f,t,https://a0.muscache.com/im/users/3957235/profile_pic/1351028285/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3957235/profile_pic/1351028285/original.jpg?aki_policy=profile_x_medium,,Condominium,2,2,295.00,1650.00,,5,-122.4196412,37.76060946,23,99,0.52
4774742,https://www.airbnb.com/rooms/4774742,Big Sunny Room in Shared House by Beach,https://a0.muscache.com/im/pictures/1f289971-bdcc-4737-b98f-c03f1f463968.jpg?aki_policy=large,Laura,100%,t,t,https://a0.muscache.com/im/users/8597535/profile_pic/1378185459/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8597535/profile_pic/1378185459/original.jpg?aki_policy=profile_x_medium,Outer Sunset,House,1,1,62.00,280.00,987.00,331,-122.4978699,37.75580243,105,97,2.51
4782281,https://www.airbnb.com/rooms/4782281,Sunny Dolores Park Apartment,https://a0.muscache.com/im/pictures/60559332/f59d5114_original.jpg?aki_policy=large,Daniel,100%,f,t,https://a0.muscache.com/im/users/77658/profile_pic/1373932676/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/77658/profile_pic/1373932676/original.jpg?aki_policy=profile_x_medium,The Castro,Apartment,2,1,180.00,1350.00,4700.00,108,-122.4288576,37.76031555,201,90,4.65
4785521,https://www.airbnb.com/rooms/4785521,2BD/2BA in beautiful Pac Heights,https://a0.muscache.com/im/pictures/72820205/e2e261dc_original.jpg?aki_policy=large,Tim,100%,f,t,https://a0.muscache.com/im/users/1245560/profile_pic/1317734780/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1245560/profile_pic/1317734780/original.jpg?aki_policy=profile_x_medium,Pacific Heights,Apartment,2,2,400.00,,,5,-122.4380604,37.78947695,12,92,0.31
4787512,https://www.airbnb.com/rooms/4787512,Inner Sunset 3BD Updated Edwardian,https://a0.muscache.com/im/pictures/64814414/941e6d14_original.jpg?aki_policy=large,Christiaan,,f,t,https://a0.muscache.com/im/users/24679296/profile_pic/1418186043/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24679296/profile_pic/1418186043/original.jpg?aki_policy=profile_x_medium,Inner Sunset,Apartment,3,1.5,275.00,2000.00,4250.00,0,-122.461833,37.76374963,34,95,0.84
4794816,https://www.airbnb.com/rooms/4794816,Eclectic & Bright in Bernal Hts,https://a0.muscache.com/im/pictures/b01b3ff5-7295-49c0-8317-9c639651a8f8.jpg?aki_policy=large,Theresa,100%,f,t,https://a0.muscache.com/im/users/204288/profile_pic/1443131184/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/204288/profile_pic/1443131184/original.jpg?aki_policy=profile_x_medium,Bernal Heights,House,3,2,439.00,,,0,-122.4209512,37.74244443,30,98,0.68
4807817,https://www.airbnb.com/rooms/4807817,Best part of bernal,https://a0.muscache.com/im/pictures/60606141/150c57f3_original.jpg?aki_policy=large,Dallas,100%,f,t,https://a0.muscache.com/im/users/24708935/profile_pic/1418766526/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24708935/profile_pic/1418766526/original.jpg?aki_policy=profile_x_medium,Bernal Heights,House,1,1,150.00,,,289,-122.419739,37.73857972,29,99,0.66
4825026,https://www.airbnb.com/rooms/4825026,Home + Office + Parking + 15 Minutes to Downtown!,https://a0.muscache.com/im/pictures/b2f953ce-7a72-4e17-a419-817073087720.jpg?aki_policy=large,Theresa,100%,f,t,https://a0.muscache.com/im/users/204288/profile_pic/1443131184/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/204288/profile_pic/1443131184/original.jpg?aki_policy=profile_x_medium,Bernal Heights,House,1,1,64.00,1286.00,3792.00,0,-122.421011,37.74079658,1,100,0.04
4825217,https://www.airbnb.com/rooms/4825217,Hip and spacious near Dolores Park,https://a0.muscache.com/im/pictures/d32c9a3d-621a-4d46-b1c4-6d55e3eb0302.jpg?aki_policy=large,Miles,100%,t,t,https://a0.muscache.com/im/users/10734731/profile_pic/1415035621/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10734731/profile_pic/1415035621/original.jpg?aki_policy=profile_x_medium,Mission District,Apartment,1,1,224.00,,,11,-122.4239299,37.7665383,35,98,1.05
4832436,https://www.airbnb.com/rooms/4832436,Stunning View Home Above SF!,https://a0.muscache.com/im/pictures/44ffc84a-5422-4798-b847-04cb2b23eccb.jpg?aki_policy=large,Rob,100%,f,t,https://a0.muscache.com/im/users/22343946/profile_pic/1412896271/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22343946/profile_pic/1412896271/original.jpg?aki_policy=profile_x_medium,,Apartment,1,1,250.00,1100.00,,306,-122.446846,37.75748407,20,100,0.46
4833101,https://www.airbnb.com/rooms/4833101,Nice Guest Room in Historic House,https://a0.muscache.com/im/pictures/61051538/730b7598_original.jpg?aki_policy=large,Mike,100%,t,t,https://a0.muscache.com/im/users/4271298/profile_pic/1413240378/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4271298/profile_pic/1413240378/original.jpg?aki_policy=profile_x_medium,Alamo Square,House,1,1,120.00,650.00,,123,-122.429621,37.7766754,163,99,3.72
4838843,https://www.airbnb.com/rooms/4838843,"Large, Beautiful Flat in Cow Hollow",https://a0.muscache.com/im/pictures/60800244/2d327c8b_original.jpg?aki_policy=large,Allie,100%,t,t,https://a0.muscache.com/im/pictures/c4993226-2d7b-4656-ac70-25deb5202409.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/c4993226-2d7b-4656-ac70-25deb5202409.jpg?aki_policy=profile_x_medium,Cow Hollow,Apartment,2,1.5,550.00,4000.00,,97,-122.4425795,37.79749206,35,99,0.92
4841027,https://www.airbnb.com/rooms/4841027,Cozy Bedroom in Warm Home,https://a0.muscache.com/im/pictures/c5def68b-362c-47f8-8a6f-3052f1427d45.jpg?aki_policy=large,Jason,100%,t,t,https://a0.muscache.com/im/pictures/f76161bf-8b18-43e7-8775-a249e91f63a1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/f76161bf-8b18-43e7-8775-a249e91f63a1.jpg?aki_policy=profile_x_medium,Sunnyside,House,1,1,95.00,,,120,-122.4517596,37.73056158,129,98,3.26
4855194,https://www.airbnb.com/rooms/4855194,BR+Private Bath in Artsy Sanctuaryâ£,https://a0.muscache.com/im/pictures/b1edf139-9a0e-4e55-b347-1acf8e534b21.jpg?aki_policy=large,Sahar,67%,f,t,https://a0.muscache.com/im/pictures/1e918360-107e-45c5-8cc6-05a1be38eda1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1e918360-107e-45c5-8cc6-05a1be38eda1.jpg?aki_policy=profile_x_medium,Forest Hill,Apartment,1,1.5,100.00,500.00,1900.00,325,-122.4525674,37.74559336,26,91,0.6
4856290,https://www.airbnb.com/rooms/4856290,2BR&1.5Bath+a Shared Secret Roomâ£â£â£,https://a0.muscache.com/im/pictures/2f23b1a6-cd38-4d3b-9c8c-0442e4171db1.jpg?aki_policy=large,Sahar,67%,f,t,https://a0.muscache.com/im/pictures/1e918360-107e-45c5-8cc6-05a1be38eda1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1e918360-107e-45c5-8cc6-05a1be38eda1.jpg?aki_policy=profile_x_medium,Forest Hill,Condominium,2,1.5,250.00,1260.00,4200.00,364,-122.4531373,37.74471239,1,100,0.08
4863182,https://www.airbnb.com/rooms/4863182,Modern One Bedroom with Parking,https://a0.muscache.com/im/pictures/60979531/757cfacf_original.jpg?aki_policy=large,Rebecca,100%,f,t,https://a0.muscache.com/im/pictures/user/f54c11f4-00b7-4fcb-9db8-40554e20c98d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f54c11f4-00b7-4fcb-9db8-40554e20c98d.jpg?aki_policy=profile_x_medium,Civic Center,Apartment,1,1,90.00,,3900.00,96,-122.4207943,37.77551284,4,100,0.1
4867594,https://www.airbnb.com/rooms/4867594,Classy Penthouse Russian Hill Apartment  å¸ä¸­å¿é«ç¶å¬å¯,https://a0.muscache.com/im/pictures/3fc72cee-a5a8-4034-8171-8eb93aa24993.jpg?aki_policy=large,Avery,100%,f,t,https://a0.muscache.com/im/users/25037624/profile_pic/1419538607/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25037624/profile_pic/1419538607/original.jpg?aki_policy=profile_x_medium,Russian Hill,Apartment,3,1,170.00,,4100.00,243,-122.4170173,37.79746126,2,100,0.05
4875549,https://www.airbnb.com/rooms/4875549,Legendary Room in Great House,https://a0.muscache.com/im/pictures/67808592/f0ce5b8c_original.jpg?aki_policy=large,Mike,100%,t,t,https://a0.muscache.com/im/users/4271298/profile_pic/1413240378/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4271298/profile_pic/1413240378/original.jpg?aki_policy=profile_x_medium,Alamo Square,House,1,1,145.00,725.00,,24,-122.4296349,37.77599806,17,99,0.43
4880695,https://www.airbnb.com/rooms/4880695,Large house with 5 'real' bedrms!,https://a0.muscache.com/im/pictures/49796af8-56a7-49ce-9c87-acb18c8f7452.jpg?aki_policy=large,Peter,100%,f,t,https://a0.muscache.com/im/users/25108613/profile_pic/1419332045/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25108613/profile_pic/1419332045/original.jpg?aki_policy=profile_x_medium,Crocker Amazon,House,5,1,450.00,2100.00,6550.00,352,-122.4376089,37.71160922,23,91,0.53
4880988,https://www.airbnb.com/rooms/4880988,Gem in the Colorful Castro District,https://a0.muscache.com/im/pictures/62411762/2d7880f9_original.jpg?aki_policy=large,Audrey,,f,t,https://a0.muscache.com/im/users/878114/profile_pic/1419462822/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/878114/profile_pic/1419462822/original.jpg?aki_policy=profile_x_medium,The Castro,Apartment,2,2,126.00,,4406.00,0,-122.4375001,37.75889462,6,93,0.15
4882295,https://www.airbnb.com/rooms/4882295,Garden View Room with Private Bath,https://a0.muscache.com/im/pictures/73971234/3ca2013d_original.jpg?aki_policy=large,Michael,100%,t,t,https://a0.muscache.com/im/users/23795896/profile_pic/1419232798/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23795896/profile_pic/1419232798/original.jpg?aki_policy=profile_x_medium,Bernal Heights,House,1,1,89.00,1050.00,1785.00,244,-122.4110971,37.73612017,172,98,4.39
4887475,https://www.airbnb.com/rooms/4887475,Private Bunk Bed Room @SF Hostel #1,https://a0.muscache.com/im/pictures/7cef0d49-35bd-4b94-ac09-857a4c410f99.jpg?aki_policy=large,Sarah,100%,f,t,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Bed and breakfast,1,0,83.00,,,62,-122.4041221,37.79872137,47,95,1.11
4887587,https://www.airbnb.com/rooms/4887587,Private Bunk Bed Room @SF Hostel #2,https://a0.muscache.com/im/pictures/25d905c2-fcb3-4630-b2ee-cd97e9f4ec29.jpg?aki_policy=large,Sarah,100%,f,t,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Bed and breakfast,1,0,83.00,,,62,-122.4061962,37.79897822,54,92,1.23
4890230,https://www.airbnb.com/rooms/4890230,Dorm Beds @ Social SF Hostel #6,https://a0.muscache.com/im/pictures/61387641/1479ee36_original.jpg?aki_policy=large,Sarah,100%,f,t,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Bed and breakfast,1,0,38.00,300.00,,60,-122.4047565,37.7987506,170,93,3.87
4892016,https://www.airbnb.com/rooms/4892016,3 Bed Pac Heights:Free Car PrkingA,https://a0.muscache.com/im/pictures/81807792/591b2c42_original.jpg?aki_policy=large,Young,100%,f,t,https://a0.muscache.com/im/users/20850212/profile_pic/1409682523/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/20850212/profile_pic/1409682523/original.jpg?aki_policy=profile_x_medium,Pacific Heights,Hotel,1,1,169.00,,,68,-122.4251056,37.79746865,105,89,2.44
4896087,https://www.airbnb.com/rooms/4896087,Charming Russian Hill Junior 1BR,https://a0.muscache.com/im/pictures/61479399/ed1b14b9_original.jpg?aki_policy=large,Nikolas,50%,f,t,https://a0.muscache.com/im/users/25196982/profile_pic/1444623222/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25196982/profile_pic/1444623222/original.jpg?aki_policy=profile_x_medium,Russian Hill,Apartment,1,1,105.00,,,356,-122.4198215,37.80150926,143,93,3.3
4897143,https://www.airbnb.com/rooms/4897143,Dorm Beds @ Social SF Hostel #7,https://a0.muscache.com/im/pictures/61420486/9b00e54c_original.jpg?aki_policy=large,Sarah,100%,f,t,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Bed and breakfast,1,0,38.00,300.00,,62,-122.4043223,37.79926264,125,94,2.86
4897446,https://www.airbnb.com/rooms/4897446,Luxury Apartment w/5-star Amenities,https://a0.muscache.com/im/pictures/61424786/c9acdb14_original.jpg?aki_policy=large,Helena,90%,f,t,https://a0.muscache.com/im/pictures/fa6a1564-659e-49e3-9209-f9e99d652344.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/fa6a1564-659e-49e3-9209-f9e99d652344.jpg?aki_policy=profile_x_medium,SoMa,Apartment,1,1,300.00,,7000.00,365,-122.3954709,37.78971601,0,,
4902063,https://www.airbnb.com/rooms/4902063,(12) Deluxe Room with Private Bath,https://a0.muscache.com/im/pictures/07b06922-1705-48dc-9c5b-75fd7c4e6785.jpg?aki_policy=large,Tony,100%,f,t,https://a0.muscache.com/im/pictures/86e31c64-5459-4154-8c9a-918cb27ca474.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/86e31c64-5459-4154-8c9a-918cb27ca474.jpg?aki_policy=profile_x_medium,Tenderloin,Apartment,1,1,69.00,,,347,-122.4149561,37.7860615,278,90,6.54
4902365,https://www.airbnb.com/rooms/4902365,Dorm Beds @ Social SF Hostel #8,https://a0.muscache.com/im/pictures/5fe2864b-9b0c-4e3b-9f79-a1b34d2c07ec.jpg?aki_policy=large,Sarah,100%,f,t,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Bed and breakfast,1,0,38.00,300.00,,56,-122.4062857,37.7993326,132,93,3.02
4902444,https://www.airbnb.com/rooms/4902444,Dorm Beds @ Social SF Hostel #9,https://a0.muscache.com/im/pictures/61481576/41027151_original.jpg?aki_policy=large,Sarah,100%,f,t,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22931450/profile_pic/1414524716/original.jpg?aki_policy=profile_x_medium,Telegraph Hill,Bed and breakfast,1,0,38.00,300.00,,30,-122.4044535,37.79845076,156,94,3.69
4902565,https://www.airbnb.com/rooms/4902565,(19) Modern Room with Half Bath,https://a0.muscache.com/im/pictures/d0531842-0c71-49d5-bbf6-9f25dbbe1059.jpg?aki_policy=large,Tony,100%,f,t,https://a0.muscache.com/im/pictures/86e31c64-5459-4154-8c9a-918cb27ca474.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/86e31c64-5459-4154-8c9a-918cb27ca474.jpg?aki_policy=profile_x_medium,Tenderloin,Apartment,1,0.5,59.00,,,349,-122.4144736,37.78530322,300,90,6.85
